title	id	price	condition	availability	brand	color	days on lot	dealer name	description	drivetrain	engine	image link	mileage.value	model	msrp	product type	transmission	trim	vin	year
"2022 Nissan Frontier PRO-X"	2e0a04b4-3981-4329-9cb0-a7145161af7e	34988	used	in_stock	Nissan	RED	38		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2022 Nissan Frontier PRO-X3.8L DI DOHC 24V V69-Speed Automatic RWD18/24 City/Highway MPG**HOME OF THE FREE LIFETIME POWERTRAIN WARRANTY**, **CLEAN CARFAX**, **LOCAL TRADE**, **KEYLESS ENTRY**, **XM RADIO**.Certification Program Details: Nissan Certified Pre-Owned Details: * Vehicle History * Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date * Warranty Deductible: $100 * Includes Car Rental and Trip Interruption Reimbursement. 3 month SiriusXM trial subscription. * Transferable Warranty * 167 Point Inspection * Roadside Assistance"""			http://vehicle-photos-published.vauto.com/d3/fb/73/ce-d07f-4bac-8e0f-44f9cfa5f94e/image-1.jpg	28020	Frontier	34988	vehicle			1N6ED1EJ1NN609655	2022
"2026 Nissan Rogue SV"	bbcec1ab-171a-41c1-bc66-5e11679209aa	0	new	in_stock	Nissan	BLACK	6		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2026 Nissan Rogue SVFWD"""			http://vehicle-photos-published.vauto.com/ca/b7/11/9b-af27-41ba-a986-1b90ba0825b6/image-1.jpg	0	Rogue	0	vehicle			5N1BT3BA0TC674252	2026
"2025 Nissan Murano SL"	c183fa8c-6548-4102-b31c-1739f52ac859	47715	new	in_stock	Nissan	BLACK	163		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Murano SLI49-Speed Automatic AWD21/27 City/Highway MPG9-Speed Automatic, AWD."""			http://vehicle-photos-published.vauto.com/63/d4/b9/77-92be-47e3-a068-db19060960bb/image-1.jpg	0	Murano	47715	vehicle			5N1AZ3CS3SC112409	2025
"2008 Dodge Ram 1500 SLT"	f2c20c6d-4f33-40d0-a73b-77f5c9f47d84	14488	used	in_stock	Dodge	WHITE	8		"""2008 Dodge Ram 1500 SLT4.7L V85-Speed Automatic RWD13/18 City/Highway MPG**CARFAX 1 OWNER**, **CLEAN CARFAX**, **LOCAL TRADE**, **KEYLESS ENTRY**, **SUPER CLEAN**, 4.7L V8."""			http://vehicle-photos-published.vauto.com/dd/f6/a4/56-df13-41e2-9a77-68433c2cffea/image-1.jpg	62847	Ram 1500	14488	vehicle			1D7HA18N78J130746	2008
"2024 Nissan Titan SV"	38b685aa-d579-4906-b208-da3e83668717	41511	used	in_stock	Nissan	RED	23		"""Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2024 Nissan Titan SV5.6L V8 DOHC 32V LEV3-ULEV70 400hp9-Speed Automatic RWD15/21 City/Highway MPG**CARFAX 1 OWNER**, **CLEAN CARFAX**, 120V Outlet in Bed, 120V/12V Outlets In Back Of Center Console, 2 Illuminated USB-A Ports In Back Of Center Console, 4-Pin/7-Pin Wiring Harness Connector (Rear Bumper), Auto-Dimming Rear-View Mirror, Black Front Tow Hooks, Dedicated Cell Phone Holder, Dual Illuminated Vanity Mirror Front Sun Visors, Dual Zone Automatic HVAC, Electronic Locking Tailgate, Flat Floor Function w/Tie Down Hooks, Front & Rear Parking Sensors, Heated Front Captain's Chairs, Heated Manually Extendable Tow Mirrors, Intelligent Key System, Leather-Wrapped Steering Wheel, LED Tailgate Area Illumination, LED Under Rail Bed Lighting, Mood Light, NissanConnect Services, Overhead Console w/Sunglass Holder, Power Sliding Rear Window w/Defogger, Puddle Lamps, Rain Sensing Wipers, Rear HVAC Vents, Rear Utility Bed Step, Rearview Mirror w/Universal Garage Door Opener, Receiver Hitch, Remote Engine Start System, Spray-On Bedliner, SV Convenience Package, SV Tow Package, SV Utility Package, Trailer Brake Controller, Trailer Light Check Function On Key Fob, Utilitrack System w/2 Tie-Down Cleats, Wi-Fi Hotspot.Certification Program Details: Nissan Certified Pre-Owned Details: * Vehicle History * Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date * Warranty Deductible: $100 * Includes Car Rental and Trip Interruption Reimbursement. 3 month SiriusXM trial subscription. * Transferable Warranty * 167 Point Inspection * Roadside Assistance"""			http://vehicle-photos-published.vauto.com/0f/32/53/90-9f29-4571-88de-23a72e37fdad/image-1.jpg	15328	Titan	41511	vehicle			1N6AA1EF3RN111112	2024
"2025 Nissan Rogue SV"	f33e7ee2-c88a-4c9d-afe8-de654bd71e15	33985	new	in_stock	Nissan	GRAY	19		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Rogue SV1.5L DOHCCVT with Xtronic FWD30/37 City/Highway MPG"""			http://vehicle-photos-published.vauto.com/01/f0/05/c6-97b5-4378-88fd-002381fefa89/image-1.jpg	0	Rogue	33985	vehicle			5N1BT3BAXSC860900	2025
"2023 Chevrolet Silverado 1500 LTZ"	238be263-8e90-4209-86e7-3950ed1f80be	53000	used	in_stock	Chevrolet	BLACK	9		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2023 Chevrolet Silverado 1500 LTZEcoTec3 6.2L V810-Speed Automatic 4WD**CARFAX 1 OWNER**, **HOME OF THE FREE LIFETIME POWERTRAIN WARRANTY**, **CLEAN CARFAX**, **NAVIGATION**, **LEATHER**, **HEATED SEATS**, **SUNROOF**, **REAR BACKUP CAMERA**, **KEYLESS ENTRY**, **REMOTE START**, **XM RADIO**, **SUPER CLEAN**, COOLED SEATS, 10-Speed Automatic, 4WD, Jet Black Leather."""			http://vehicle-photos-published.vauto.com/6d/dc/bd/fa-576d-4f00-98b5-0a86c6533335/image-1.jpg	17996	Silverado 1500	53000	vehicle			1GCUDGEL8PZ192064	2023
"2025 Nissan Sentra SR"	11f9772d-5653-4322-9a3a-b29054b1a5e5	27675	new	in_stock	Nissan	WHITE	18		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Sentra SR2.0L I4 DOHCCVT with Xtronic FWD30/38 City/Highway MPGCVT with Xtronic, Sport Cloth."""			http://vehicle-photos-published.vauto.com/e7/3f/f4/07-59c7-4a8f-8459-9ec84299bf31/image-1.jpg	0	Sentra	27675	vehicle			3N1AB8DVXSY371911	2025
"2023 Nissan Rogue Platinum"	3c42c350-be4f-4cc4-8be3-1e0910aa773e	30781	used	in_stock	Nissan	SILVER	9		"""2023 Nissan Rogue Platinum1.5L I3 Turbocharged DOHC 12V LEV3-ULEV50 201hpCVT with Xtronic FWD29/36 City/Highway MPG**CARFAX 1 OWNER**, **CLEAN CARFAX**, **LEATHER**, **HEATED SEATS**, **REMOTE START**, **BLUETOOTH HANDS FREE CALLING**, **SUPER CLEAN**, Navigation system: NissanConnect Navigation.Certification Program Details: Nissan Certified Pre-Owned Details: * Vehicle History * Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date * Warranty Deductible: $100 * Includes Car Rental and Trip Interruption Reimbursement. 3 month SiriusXM trial subscription. * Transferable Warranty * 167 Point Inspection * Roadside Assistance"""			http://vehicle-photos-published.vauto.com/2e/86/72/9b-3152-4b3b-ab11-607d76820222/image-1.jpg	22192	Rogue	30781	vehicle			JN8BT3DC1PW106507	2023
"2021 Chevrolet Equinox LS"	97bac048-a830-4382-a41e-3898d19def23	20994	used	in_stock	Chevrolet	SILVER	65		"""Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2021 Chevrolet Equinox LS1.5L DOHC6-Speed Automatic Electronic with Overdrive FWD26/31 City/Highway MPG**CARFAX 1 OWNER**, **HOME OF THE FREE LIFETIME POWERTRAIN WARRANTY**, **CLEAN CARFAX**, **KEYLESS ENTRY**, **REMOTE START**, **SUPER CLEAN**.Awards:  * 2021 IIHS Top Safety Pick with specific headlights"""			http://vehicle-photos-published.vauto.com/4c/94/25/01-a852-42f6-abaa-7ee06a7e66cb/image-1.jpg	18829	Equinox	20994	vehicle			3GNAXHEV4MS142487	2021
"2025 Nissan Kicks Play S"	6ca52764-a2fb-4f4d-aa45-de6ce99a64ac	23850	new	in_stock	Nissan	BLUE	32		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Kicks Play S1.6L 4-Cylinder DOHC 16VCVT with Xtronic FWD"""			http://vehicle-photos-published.vauto.com/b7/2a/8d/f4-33e6-4073-a5ce-ac8f4c8c0ca0/image-1.jpg	0	Kicks Play	23850	vehicle			3N1CP5BV4SL492555	2025
"2021 Nissan Titan SV"	9eb6bb71-57af-4555-9f61-de53979f8bc0	33988	used	in_stock	Nissan	WHITE	9		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2021 Nissan Titan SV5.6L V8 DOHC 32V 400hp9-Speed Automatic RWD16/21 City/Highway MPGCertification Program Details: Nissan Certified Pre-Owned Details: * Vehicle History * Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date * Warranty Deductible: $100 * Includes Car Rental and Trip Interruption Reimbursement. 3 month SiriusXM trial subscription. * Transferable Warranty * 167 Point Inspection * Roadside Assistance"""			http://vehicle-photos-published.vauto.com/44/c0/44/3b-69d1-41db-862f-2b6c16d1e530/image-1.jpg	56196	Titan	33988	vehicle			1N6AA1EF4MN519286	2021
"2024 Nissan Rogue SV"	7a3cf344-b632-4a63-ae54-7b96d7e9bf44	26915	used	in_stock	Nissan	BLACK	32		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2024 Nissan Rogue SV1.5L DOHCCVT with Xtronic AWD28/35 City/Highway MPG**CARFAX 1 OWNER**, **HOME OF THE FREE LIFETIME POWERTRAIN WARRANTY**, **CLEAN CARFAX**, **NAVIGATION**, **LEATHER**, **HEATED SEATS**, **SUPER CLEAN**, AWD, Heated Front Seats, Heated Leather-Wrapped Steering Wheel, Leatherette Door Trim Inserts w/Stitch, Panoramic Moonroof, Prima-Tex Leatherette Seat Trim w/Perforation, Rear Door Sunshades, Rear Personal Lights, Silver Painted Roof Rails, SV Premium Package.Certification Program Details: Nissan Certified Pre-Owned Details: * Vehicle History * Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date * Warranty Deductible: $100 * Includes Car Rental and Trip Interruption Reimbursement. 3 month SiriusXM trial subscription. * Transferable Warranty * 167 Point Inspection * Roadside Assistance"""			http://vehicle-photos-published.vauto.com/fc/a2/8a/80-2f8d-4136-a480-2d8b4fe45c2e/image-1.jpg	23299	Rogue	26915	vehicle			JN8BT3BB3RW425484	2024
"2023 Ram 1500 Big Horn/Lone Star"	93459f10-c175-4bd9-ab20-01be149b7d6c	32610	used	in_stock	Ram	WHITE	74		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2023 Ram 1500 Big Horn/Lone Star3.6L V6 24V VVT8-Speed Automatic 4WD19/24 City/Highway MPG**CARFAX 1 OWNER**, **HOME OF THE FREE LIFETIME POWERTRAIN WARRANTY**, **CLEAN CARFAX**, **REAR BACKUP CAMERA**, **KEYLESS ENTRY**, **XM RADIO**, **SUPER CLEAN**, 4G LTE Wi-Fi Hot Spot, 8.4"""" Touchscreen Display, Apple CarPlay, Auto-Dimming Exterior Driver Mirror, Auto-Dimming Rear-View Mirror, Bed Utility Group, Big Horn Badge, Big Horn Level 1 Equipment Group, Black Exterior Mirrors, Black Premium Power Mirrors, Black Trailer Tow Power Mirrors, Bluetooth Handsfree Phone & Audio, Class IV Receiver Hitch, Connectivity - US/Canada, Electric Shift-On-Demand Transfer Case, Exterior Mirrors Courtesy Lamps, Exterior Mirrors w/Heating Element, Exterior Mirrors w/Supplemental Signals, For Details, Visit DriveUconnect.com, For More Info, Call 800-643-2112, Front Fog Lamps, Glove Box Lamp, Google Android Auto, GPS Antenna Input, Heated Front Seats, Heated Steering Wheel, Integrated Center Stack Radio, MOPAR 4 Adjustable Cargo Tie-Down Hooks, MOPAR Deployable Bed Step, MOPAR Spray In Bedliner, Passenger Sun Visor w/Illuminated Mirror, Pick-Up Box Lighting, Power-Folding Mirrors, Quick Order Package 23Z Big Horn, Radio: Uconnect 5 W w/8.4"""" Display, Rear Dome w/On/Off Switch Lamp, Rear Power Sliding Window, Rear Window Defroster, SiriusXM Satellite Radio, Trailer Brake Control, Trailer Light Check, Trailer Reverse Steering Control, Trailer Tire Pressure Monitoring System, Trailer Tow Group, Trailer Tow Mirrors, USB Host Flip.6-month / 6,000 mile (whichever occurs first) limited warranty * * 84-point inspection Nissan and qualified non-Nissan models Nissan models: One (1) complimentary visit during the first year of ownership or first 15,000 miles, whichever comes first Non-Nissan models: Up to $50 reimbursement for one (1) complimentary visit during in the first year of ownership or first 15,000 miles, whichever comes first Certified Select vehicles are up to 10 years old with less than 100,000 miles."""			http://vehicle-photos-published.vauto.com/72/6a/fd/d5-4dbc-4999-a63f-2bba90e35657/image-1.jpg	42800	1500	32610	vehicle			1C6RRFBG8PN634106	2023
"2023 Nissan Pathfinder SL"	41c205a8-eea7-4dc4-a477-47542d99de86	30505	used	in_stock	Nissan	RED	4		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2023 Nissan Pathfinder SLV69-Speed Automatic FWD20/27 City/Highway MPG**CARFAX 1 OWNER**, **CLEAN CARFAX**, **LEATHER**, **HEATED SEATS**, **3RD ROW**, Navigation system: NissanConnect Navigation."""			http://vehicle-photos-published.vauto.com/02/db/3c/6f-fe4a-4d0c-901f-fd78d1f61362/image-1.jpg	55297	Pathfinder	30505	vehicle			5N1DR3CA7PC221175	2023
"2023 Nissan Altima 2.5 SV"	317a2b06-c85c-4949-ad70-250e5b62c05c	21200	used	in_stock	Nissan	WHITE	16		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2023 Nissan Altima 2.5 SV2.5L 4-Cylinder DOHC 16VCVT with Xtronic FWD27/39 City/Highway MPG**REAR BACKUP CAMERA**, **KEYLESS ENTRY**, **XM RADIO**, CVT with Xtronic."""			http://vehicle-photos-published.vauto.com/6e/6e/56/45-60f8-4f34-aae3-c62d2e4fd735/image-1.jpg	59966	Altima	21200	vehicle			1N4BL4DV9PN343180	2023
"2024 Nissan Pathfinder SV"	ed02ebe2-3119-4668-ab00-0454e4a159d9	34988	used	in_stock	Nissan	GRAY	15		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2024 Nissan Pathfinder SV3.5L V6 DOHC9-Speed Automatic FWD20/27 City/Highway MPG**CARFAX 1 OWNER**, **CLEAN CARFAX**, **SUPER CLEAN**.Certification Program Details: Nissan Certified Pre-Owned Details: * Vehicle History * Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date * Warranty Deductible: $100 * Includes Car Rental and Trip Interruption Reimbursement. 3 month SiriusXM trial subscription. * Transferable Warranty * 167 Point Inspection * Roadside Assistance"""			http://vehicle-photos-published.vauto.com/6e/b4/1f/6d-a89d-40c4-ad2c-b3cf63480353/image-1.jpg	13890	Pathfinder	34988	vehicle			5N1DR3BA5RC306763	2024
"2018 Lincoln MKC Select"	e11e2987-587e-44a3-92ac-b4d7c7a40505	20988	used	in_stock	Lincoln	BROWN	34		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2018 Lincoln MKC Select2.0L Turbocharged6-Speed Automatic FWD21/28 City/Highway MPG**CARFAX 1 OWNER**, **CLEAN CARFAX**, **NAVIGATION**, **LEATHER**, **HEATED SEATS**, **REAR BACKUP CAMERA**, **LOCAL TRADE**, **KEYLESS ENTRY**, **SUPER CLEAN**.Awards:  * JD Power Initial Quality Study (IQS)6-month / 6,000 mile (whichever occurs first) limited warranty * * 84-point inspection Nissan and qualified non-Nissan models Nissan models: One (1) complimentary visit during the first year of ownership or first 15,000 miles, whichever comes first Non-Nissan models: Up to $50 reimbursement for one (1) complimentary visit during in the first year of ownership or first 15,000 miles, whichever comes first Certified Select vehicles are up to 10 years old with less than 100,000 miles."""			http://vehicle-photos-published.vauto.com/dd/19/8d/f6-13d8-4b20-8eec-490369ce8e0e/image-1.jpg	38862	MKC	20988	vehicle			5LMCJ2C98JUL31248	2018
